Posicao;DTPOSICAO;I_Est_Def12m_PES_FINAL;Rating_Final_Corrected;Score_Corrected;undrawn;R_ST;DES1;DES2;DES3;DES4;DES5;DES6
202212;31DEC2022:00:00:00;0;bb+;5.66;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb;6.31;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;5.66;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bbb-;4.99;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb-;7.02;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;ccc+;8.64;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb+;5.74;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b;7.68;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb+;6.05;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;ccc+;8.52;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb-;6.8;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;b+;7.22;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b;7.65;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;b-;8.18;Undrawn;Unrated;1;0;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb-;7.08;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb+;5.56;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;ccc+;8.49;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb;6.24;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb+;5.51;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;ccc;9.5;Undrawn;Unrated;1;0;0;0;0;ccc
202212;31DEC2022:00:00:00;0;b+;7.39;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb+;5.75;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bbb-;5.23;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b;7.96;Undrawn;Unrated;1;0;0;0;0;b
202212;31DEC2022:00:00:00;0;bb;6.62;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;b;7.64;Undrawn;Unrated;1;0;0;0;0;b
202212;31DEC2022:00:00:00;0;b+;7.21;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb;6.5;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.51;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;5.72;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b;7.71;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb;6.54;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;7.08;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;ccc+;8.51;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;bb-;6.72;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb+;5.57;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;6;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb;6.2;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.21;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;b;7.92;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb+;5.64;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb-;6.76;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;7.14;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bbb-;4.51;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b-;8.12;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb-;6.99;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.49;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;ccc;9.5;Undrawn;Unrated;1;0;0;0;0;ccc
202212;31DEC2022:00:00:00;0;b+;7.31;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b-;8.16;Undrawn;Unrated;1;0;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb-;7.14;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;b+;7.55;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb+;5.93;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b+;7.19;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb;6.59;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.59;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;b-;8.13;Undrawn;Unrated;1;0;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb;6.33;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;7.12;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bbb-;4.51;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb-;7.12;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bbb-;4.51;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.71;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;5.74;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b+;7.33;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;ccc+;8.74;Undrawn;Unrated;1;0;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bbb-;4.5;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b-;8.21;Undrawn;Unrated;1;0;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb+;6.11;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;5.86;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;ccc+;8.42;Undrawn;Unrated;1;0;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb;6.59;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;b+;7.55;Undrawn;Unrated;1;0;0;0;0;b+
202212;31DEC2022:00:00:00;0;b-;8.19;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;ccc+;8.62;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;b+;7.19;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;ccc+;8.56;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb;6.5;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;b+;7.41;Undrawn;Unrated;1;0;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb;6.48;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;ccc+;8.73;Undrawn;Unrated;1;0;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb-;7.14;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb-;6.88;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.37;Undrawn;Unrated;1;0;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b+;7.48;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;0;1;1;0;1;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb+;5.6;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb-;7.11;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b-;8.12;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;b;7.68;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb-;7.14;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b-;8.12;Undrawn;Unrated;1;0;0;0;0;b-
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b-;8.12;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb-;6.72;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.62;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb-;7.14;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb-;7.14;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.22;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb;6.52;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;6.99;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.24;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.62;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;b-;8.09;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;bbb;4;Undrawn;Unrated;1;0;0;0;0;bbb
202212;31DEC2022:00:00:00;0;bbb-;5.13;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b-;8.02;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb+;6;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;5.72;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;ccc+;8.67;Undrawn;Unrated;1;0;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb+;5.56;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b+;7.26;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b+;7.32;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;ccc+;8.51;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bbb-;5;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb-;6.8;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb+;6.12;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb;6.3;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;7.11;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bbb-;4.51;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb;6.55;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bbb-;5.45;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb-;7.1;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.17;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bbb-;4.75;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;ccc+;8.4;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;ccc+;8.25;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb;6.33;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;b+;7.19;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;ccc+;8.5;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bb;6.61;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;b;7.89;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;b;7.81;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb;6.3;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;7.07;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.15;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb+;6.02;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bbb-;5.31;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;b+;7.44;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb-;7;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;ccc+;8.5;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;b-;8;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;bbb-;4.7;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b+;7.26;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb-;7.1;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb-;6.79;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.54;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;b;7.7;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;b+;7.19;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b+;7.24;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bbb-;5.31;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bbb-;5.35;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;b+;7.49;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b+;7.54;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;0;0;1;0;0;MISSING
202212;31DEC2022:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;ccc+;8.63;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;b;7.67;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bb+;5.9;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;5.5;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;b+;7.51;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;ccc+;8.28;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;0;1;1;0;1;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;b-;8.04;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.41;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;1;1;1;1;1;MISSING
202212;31DEC2022:00:00:00;0;MISSING;;Drawn;Rated;0;1;1;0;1;MISSING
202212;31DEC2022:00:00:00;0;bb;6.18;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb;6.43;Undrawn;Unrated;1;0;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;6.08;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;6;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;5.57;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;ccc+;8.66;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;b-;8.24;Drawn;Unrated;1;1;0;0;0;b-
202212;31DEC2022:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bb+;5.84;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;5.81;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb-;7.01;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.69;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;ccc+;8.42;Undrawn;Unrated;1;0;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;bbb-;5.13;Drawn;Unrated;1;1;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;ccc+;8.28;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;b+;7.19;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;b;7.64;Undrawn;Unrated;1;0;0;0;0;b
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bbb-;5.14;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;b-;8.08;Undrawn;Unrated;1;0;0;0;0;b-
202212;31DEC2022:00:00:00;0;bb+;6.14;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;bbb-;4.51;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb;6.5;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb-;7.13;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb;6.44;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;b+;7.32;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb-;6.82;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.5;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;bb-;7.09;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb+;5.54;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb+;6.03;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb-;7.08;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b;7.64;Drawn;Unrated;1;1;0;0;0;b
202212;31DEC2022:00:00:00;0;bbb-;4.8;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb;6.7;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;6.11;Undrawn;Unrated;1;0;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bbb-;5.49;Undrawn;Unrated;1;0;0;0;0;bbb-
202212;31DEC2022:00:00:00;0;bb;6.63;Drawn;Unrated;1;1;0;0;0;bb
202212;31DEC2022:00:00:00;0;bb+;5.84;Drawn;Unrated;1;1;0;0;0;bb+
202212;31DEC2022:00:00:00;0;bb-;7.04;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;bb-;7.05;Undrawn;Unrated;1;0;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.49;Drawn;Unrated;1;1;0;0;0;b+
202212;31DEC2022:00:00:00;0;ccc+;8.28;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;ccc+;8.51;Drawn;Unrated;1;1;0;0;0;ccc+
202212;31DEC2022:00:00:00;0;MISSING;;Undrawn;Rated;1;0;1;1;0;MISSING
202212;31DEC2022:00:00:00;0;b;7.64;Undrawn;Unrated;1;0;0;0;0;b
202212;31DEC2022:00:00:00;0;bb-;7;Drawn;Unrated;1;1;0;0;0;bb-
202212;31DEC2022:00:00:00;0;b+;7.54;Drawn;Unrated;1;1;0;0;0;b+
